transaction_id,user_id,timestamp,amount,merchant_category,txn_city,home_city,device_type,primary_device,hour_of_day,velocity_1h,account_age_days,avg_user_amount,is_fraud,fraud_pattern
c3698015-2d0,U01010,2026-01-01 23:10:00,1513.49,entertainment,Ahmedabad,Ahmedabad,pos_terminal,pos_terminal,23,0,1026,2199.77,0,none
32293245-032,U01125,2026-01-01 23:16:00,156.06,electronics,Bangalore,Bangalore,mobile_app,mobile_app,23,0,1321,163.36,0,none
049691c3-f44,U00659,2026-01-01 23:22:00,202.06,travel,Jaipur,Jaipur,web_desktop,web_desktop,23,1,201,234.77,0,none
3267a2c3-6d8,U00767,2026-01-01 23:29:00,1699.76,utilities,Kolkata,Kolkata,web_mobile,web_mobile,23,0,1591,2934.81,0,none
5e78c049-a82,U00753,2026-01-01 23:38:00,1606.37,fashion,Kolkata,Kolkata,web_mobile,web_mobile,23,1,350,1533.87,0,none
ad32d8c3-99a,U00304,2026-01-01 23:39:00,4117.43,utilities,Delhi,Delhi,pos_terminal,pos_terminal,23,0,1583,3044.53,0,none
aa0db1e0-836,U01851,2026-01-02 00:05:00,2894.12,entertainment,Kolkata,Kolkata,mobile_app,mobile_app,0,0,975,2095.07,0,none
546d7579-ff6,U01229,2026-01-02 00:08:00,2833.4,electronics,Delhi,Delhi,web_mobile,web_mobile,0,1,1089,2268.9,0,none
648e3491-7d8,U01135,2026-01-02 00:09:00,1131.25,utilities,Kolkata,Kolkata,mobile_app,mobile_app,0,0,472,1442.87,0,none
580d9640-469,U00049,2026-01-02 00:24:00,1437.18,food_delivery,Ahmedabad,Ahmedabad,web_mobile,web_mobile,0,0,971,1431.14,0,none
d0f2558f-3de,U01680,2026-01-02 00:24:00,1022.03,electronics,Hyderabad,Hyderabad,web_mobile,web_mobile,0,0,1843,1471.88,0,none
7fbeef7d-385,U00904,2026-01-02 00:27:00,56.24,gaming,Jaipur,Jaipur,mobile_app,mobile_app,0,0,185,81.88,0,none
e62c185e-cba,U00128,2026-01-02 00:27:00,1456.89,electronics,Lucknow,Lucknow,web_mobile,web_mobile,0,0,1901,1124.79,0,none
cab4b862-cab,U00682,2026-01-02 00:32:00,4609.97,education,Chennai,Chennai,web_mobile,web_mobile,0,0,637,3342.61,0,none
2dd08d9e-0f5,U01308,2026-01-02 00:34:00,35.35,electronics,Mumbai,Mumbai,web_mobile,web_mobile,0,0,867,123.71,0,none
26e25b6f-686,U01755,2026-01-02 00:36:00,2829.97,education,Chennai,Chennai,web_desktop,mobile_app,0,3,816,1742.07,0,none
dd104b77-091,U01554,2026-01-02 00:39:00,1054.79,grocery,Pune,Pune,mobile_app,mobile_app,0,0,598,966.92,0,none
204d936c-2cf,U01206,2026-01-02 00:44:00,1501.59,gaming,Kolkata,Kolkata,web_mobile,web_mobile,0,0,1704,1732.67,0,none
9bb36f22-da8,U00375,2026-01-02 00:45:00,2048.47,fashion,Lucknow,Lucknow,mobile_app,mobile_app,0,0,323,1940.33,0,none
04583cce-b73,U01459,2026-01-02 00:56:00,2732.58,utilities,Kolkata,Mumbai,web_desktop,web_desktop,0,1,556,3406.38,0,none
cefd2175-541,U01645,2026-01-02 01:07:00,1813.22,travel,Jaipur,Jaipur,web_desktop,web_desktop,1,0,948,1447.45,0,none
56170ff2-79e,U01914,2026-01-02 01:10:00,1255.43,travel,Mumbai,Mumbai,pos_terminal,pos_terminal,1,0,899,1873.66,0,none
3c7035e8-071,U00841,2026-01-02 01:13:00,1724.41,electronics,Ahmedabad,Ahmedabad,pos_terminal,pos_terminal,1,0,152,2769.12,0,none
0cfbb105-667,U01142,2026-01-02 01:13:00,867.65,grocery,Ahmedabad,Ahmedabad,web_mobile,web_mobile,1,1,1128,1697.57,0,none
d0b595a5-970,U01698,2026-01-02 01:13:00,1800.34,utilities,Delhi,Delhi,mobile_app,mobile_app,1,1,1878,1584.08,0,none
ebe338aa-15e,U01168,2026-01-02 01:14:00,604.4,gaming,Hyderabad,Hyderabad,mobile_app,mobile_app,1,1,1238,593.56,0,none
7d44969c-b85,U00887,2026-01-02 01:22:00,2164.56,gaming,Ahmedabad,Ahmedabad,pos_terminal,pos_terminal,1,1,1515,1687.48,0,none
3e6730ee-e8a,U00653,2026-01-02 01:29:00,1402.7,education,Kolkata,Kolkata,web_mobile,web_mobile,1,0,1214,1843.62,0,none
aa8b493d-797,U01359,2026-01-02 01:37:00,1972.09,education,Jaipur,Jaipur,web_mobile,web_mobile,1,0,392,2055.7,0,none
c4dce5ca-531,U01083,2026-01-02 01:39:00,1050.06,electronics,Ahmedabad,Ahmedabad,web_mobile,web_mobile,1,0,728,754.3,0,none
bfbb36f5-2bc,U01219,2026-01-02 01:41:00,515.49,grocery,Mumbai,Mumbai,web_desktop,web_desktop,1,0,1185,551.82,0,none
4474e685-7a2,U00159,2026-01-02 01:45:00,236.31,travel,Ahmedabad,Ahmedabad,mobile_app,web_desktop,1,0,203,251.87,0,none
92578014-f57,U01325,2026-01-02 01:48:00,2000.5,gaming,Chennai,Chennai,web_mobile,web_mobile,1,0,990,3238.97,0,none
dd9bff6d-abf,U00965,2026-01-02 01:51:00,2898.78,fashion,Hyderabad,Hyderabad,web_mobile,web_mobile,1,0,1964,3455.69,0,none
df6d8542-a17,U00586,2026-01-02 01:54:00,852.61,education,Delhi,Delhi,web_mobile,web_mobile,1,0,132,1108.83,0,none
557f7a07-d7f,U00283,2026-01-02 02:03:00,2158.95,food_delivery,Jaipur,Jaipur,web_mobile,web_mobile,2,1,321,2560.08,0,none
9e808c50-483,U01063,2026-01-02 02:17:00,6168.49,gaming,Kolkata,Kolkata,web_mobile,web_mobile,2,0,1106,4829.76,0,none
10056694-151,U01045,2026-01-02 02:18:00,1233.85,healthcare,Jaipur,Jaipur,pos_terminal,pos_terminal,2,1,1253,1654.31,0,none
1d1f3c88-0f2,U00513,2026-01-02 02:19:00,3192.29,grocery,Jaipur,Jaipur,pos_terminal,pos_terminal,2,0,1853,2847.41,0,none
84f17ea6-3cd,U01305,2026-01-02 02:24:00,264.28,utilities,Jaipur,Jaipur,pos_terminal,pos_terminal,2,0,1385,288.49,0,none
314eb887-cdd,U01450,2026-01-02 02:27:00,1642.63,education,Bangalore,Bangalore,pos_terminal,pos_terminal,2,0,316,1780.14,0,none
aad382f5-05a,U01928,2026-01-02 02:43:00,668.49,utilities,Ahmedabad,Ahmedabad,web_mobile,web_mobile,2,1,1274,849.48,0,none
f88e527c-661,U00715,2026-01-02 02:57:00,363.55,healthcare,Lucknow,Lucknow,web_desktop,web_desktop,2,0,1421,464.75,0,none
88a33c5b-7ed,U00935,2026-01-02 04:02:00,313.45,gaming,Jaipur,Jaipur,pos_terminal,pos_terminal,4,0,1555,274.49,0,none
4c1dd3d8-9e4,U01968,2026-01-02 04:02:00,2703.64,healthcare,Jaipur,Jaipur,web_desktop,web_desktop,4,0,52,2131.0,0,none
2cdc514b-ff7,U00085,2026-01-02 04:04:00,1696.31,travel,Ahmedabad,Ahmedabad,mobile_app,mobile_app,4,0,357,1695.18,0,none
f90854d9-af9,U01266,2026-01-02 04:19:00,315.44,entertainment,Ahmedabad,Ahmedabad,web_desktop,web_desktop,4,1,1412,1154.4,0,none
b68f155f-d46,U00940,2026-01-02 04:20:00,3479.41,gaming,Pune,Pune,web_desktop,web_desktop,4,0,1153,3852.65,0,none
4e1d5b04-038,U01819,2026-01-02 04:26:00,1439.6,education,Ahmedabad,Ahmedabad,web_desktop,web_desktop,4,1,1918,1559.76,0,none
8610a37b-216,U01129,2026-01-02 04:30:00,3445.08,entertainment,Jaipur,Jaipur,web_desktop,web_desktop,4,2,1576,2325.0,0,none
c8044c79-ab4,U01762,2026-01-02 04:36:00,2706.16,gaming,Delhi,Delhi,web_mobile,web_mobile,4,1,596,2681.89,0,none
3ec7d7ae-09f,U01301,2026-01-02 04:39:00,506.38,electronics,Bangalore,Bangalore,web_mobile,web_mobile,4,1,1333,634.22,0,none
7f4f53e8-fa8,U00905,2026-01-02 04:48:00,1559.63,healthcare,Chennai,Chennai,mobile_app,mobile_app,4,0,834,1183.1,0,none
033a732b-a19,U00828,2026-01-02 04:50:00,449.57,electronics,Pune,Delhi,web_mobile,web_mobile,4,0,1892,448.09,0,none
fe93382d-fa2,U00106,2026-01-02 05:01:00,3835.94,utilities,Bangalore,Bangalore,mobile_app,mobile_app,5,0,1363,3240.95,0,none
92cd908c-911,U01824,2026-01-02 05:03:00,888.2,fashion,Pune,Pune,web_mobile,web_mobile,5,1,975,1551.04,0,none
ebbe516a-86e,U01122,2026-01-02 05:05:00,331.15,utilities,Mumbai,Mumbai,web_desktop,web_desktop,5,0,605,556.56,0,none
89a32334-456,U01935,2026-01-02 05:05:00,391.05,entertainment,Ahmedabad,Ahmedabad,mobile_app,mobile_app,5,0,1945,439.61,0,none
6f1d3cd7-c64,U01622,2026-01-02 05:14:00,1899.49,grocery,Hyderabad,Hyderabad,mobile_app,mobile_app,5,0,67,1514.94,0,none
fd5ce9a4-81f,U01311,2026-01-02 05:21:00,368.13,travel,Chennai,Chennai,pos_terminal,pos_terminal,5,0,746,369.39,0,none
9700a374-9b6,U01767,2026-01-02 05:28:00,5492.88,fashion,Hyderabad,Hyderabad,web_mobile,web_mobile,5,0,1245,4482.25,0,none
69683be9-d38,U00911,2026-01-02 05:34:00,814.67,education,Lucknow,Lucknow,pos_terminal,pos_terminal,5,0,1466,1328.94,0,none
6557dc4b-7a8,U01592,2026-01-02 05:34:00,2003.73,healthcare,Ahmedabad,Ahmedabad,mobile_app,mobile_app,5,0,107,1346.53,0,none
69baf7a0-7cf,U01418,2026-01-02 05:38:00,1640.12,healthcare,Mumbai,Mumbai,mobile_app,mobile_app,5,2,843,947.83,0,none
90e53bae-388,U00096,2026-01-02 05:42:00,3291.65,travel,Mumbai,Mumbai,web_desktop,mobile_app,5,0,1896,3063.86,0,none
09a52db1-bce,U00925,2026-01-02 05:52:00,108.57,fashion,Pune,Pune,pos_terminal,pos_terminal,5,0,1052,253.62,0,none
790e648e-ab8,U01375,2026-01-02 05:59:00,2127.53,entertainment,Mumbai,Mumbai,pos_terminal,pos_terminal,5,0,510,1805.16,0,none
86e5ee64-024,U01991,2026-01-02 06:03:00,510.62,education,Hyderabad,Hyderabad,web_mobile,web_mobile,6,1,1844,942.85,0,none
3046320b-70c,U01266,2026-01-02 06:08:00,1476.56,healthcare,Ahmedabad,Ahmedabad,web_desktop,web_desktop,6,0,1412,1154.4,0,none
0b329a7c-09b,U00529,2026-01-02 06:26:00,906.82,education,Mumbai,Mumbai,mobile_app,mobile_app,6,0,125,804.39,0,none
6b6d629f-98a,U01424,2026-01-02 06:29:00,1802.31,electronics,Lucknow,Lucknow,mobile_app,mobile_app,6,1,494,1577.83,0,none
c17f0c02-8b6,U01115,2026-01-02 06:43:00,1001.91,utilities,Ahmedabad,Ahmedabad,web_mobile,web_mobile,6,1,1001,1417.95,0,none
f7ddaab0-8a7,U00125,2026-01-02 06:47:00,700.24,gaming,Mumbai,Pune,mobile_app,mobile_app,6,0,203,716.66,0,none
00cded72-2d8,U00338,2026-01-02 06:54:00,555.14,education,Jaipur,Jaipur,pos_terminal,pos_terminal,6,0,779,615.05,0,none
dc0bc231-338,U00444,2026-01-02 06:59:00,3390.52,travel,Hyderabad,Hyderabad,pos_terminal,pos_terminal,6,0,942,2945.68,0,none
1e52aa44-8e9,U01820,2026-01-02 07:18:00,2288.1,education,Hyderabad,Hyderabad,web_desktop,web_desktop,7,2,329,3638.64,0,none
ad2148b8-50d,U00668,2026-01-02 07:33:00,2385.36,education,Hyderabad,Hyderabad,mobile_app,mobile_app,7,1,858,2745.74,0,none
0ddfd0d2-c3e,U00503,2026-01-02 07:37:00,1734.16,fashion,Mumbai,Mumbai,web_desktop,web_desktop,7,1,1424,1569.45,0,none
c7a7b8cf-fea,U01541,2026-01-02 07:37:00,920.91,utilities,Pune,Pune,mobile_app,mobile_app,7,0,222,953.34,0,none
68fe2284-198,U00492,2026-01-02 07:39:00,805.54,healthcare,Mumbai,Mumbai,mobile_app,mobile_app,7,0,819,1405.2,0,none
82cd4d28-54a,U00797,2026-01-02 08:07:00,892.31,grocery,Hyderabad,Hyderabad,pos_terminal,pos_terminal,8,1,1072,1904.16,0,none
e1f000a0-890,U00345,2026-01-02 08:09:00,3036.24,food_delivery,Pune,Pune,mobile_app,mobile_app,8,0,1499,3760.67,0,none
b37467e4-97a,U00196,2026-01-02 08:09:00,244.87,grocery,Mumbai,Mumbai,pos_terminal,pos_terminal,8,0,155,216.95,0,none
09b295ba-0f4,U01210,2026-01-02 08:16:00,396.7,travel,Ahmedabad,Ahmedabad,web_mobile,web_mobile,8,1,335,490.56,0,none
cb7a937a-b7f,U00631,2026-01-02 08:16:00,1959.0,food_delivery,Ahmedabad,Ahmedabad,pos_terminal,pos_terminal,8,0,401,1620.81,0,none
bfac77e4-a98,U01885,2026-01-02 08:22:00,3736.04,entertainment,Mumbai,Mumbai,pos_terminal,pos_terminal,8,0,764,2735.85,0,none
2dc7b8cc-346,U01428,2026-01-02 08:25:00,2458.59,entertainment,Bangalore,Bangalore,pos_terminal,pos_terminal,8,0,1583,1832.2,0,none
96c4b3f6-51e,U00545,2026-01-02 08:29:00,1066.56,entertainment,Kolkata,Kolkata,pos_terminal,pos_terminal,8,1,762,1090.05,0,none
3911b1ea-4e2,U00688,2026-01-02 08:29:00,1029.5,travel,Delhi,Delhi,pos_terminal,pos_terminal,8,0,1266,1454.43,0,none
d98d25b5-659,U00281,2026-01-02 08:30:00,1324.02,education,Chennai,Chennai,web_mobile,web_mobile,8,0,1681,1063.95,0,none
f117a493-551,U00300,2026-01-02 09:00:00,1997.46,education,Hyderabad,Hyderabad,web_mobile,web_mobile,9,1,217,1276.56,0,none
d7fa740f-35c,U00663,2026-01-02 09:03:00,1492.99,gaming,Kolkata,Kolkata,mobile_app,mobile_app,9,0,1472,1251.81,0,none
232f1291-4e1,U01516,2026-01-02 09:05:00,1122.88,travel,Mumbai,Mumbai,pos_terminal,pos_terminal,9,0,784,1181.95,0,none
7278fd7d-fcf,U00173,2026-01-02 09:06:00,234.97,food_delivery,Delhi,Delhi,mobile_app,mobile_app,9,0,1007,259.13,0,none
751c03e2-685,U01868,2026-01-02 09:22:00,4064.4,gaming,Kolkata,Kolkata,web_mobile,web_mobile,9,0,1128,3273.91,0,none
4bc67114-82a,U00458,2026-01-02 09:40:00,755.62,electronics,Delhi,Delhi,mobile_app,mobile_app,9,1,1697,446.73,0,none
8fa5f46c-f35,U00513,2026-01-02 09:41:00,3242.27,education,Jaipur,Jaipur,pos_terminal,pos_terminal,9,0,1853,2847.41,0,none
3b4fbd7f-245,U00566,2026-01-02 09:44:00,1661.06,healthcare,Lucknow,Lucknow,web_desktop,web_desktop,9,0,1501,1109.25,0,none
4380f53d-371,U00197,2026-01-02 09:44:00,431.8,grocery,Delhi,Chennai,pos_terminal,pos_terminal,9,0,973,591.81,0,none
b47bd945-6cc,U01442,2026-01-02 09:58:00,365.63,fashion,Bangalore,Bangalore,web_mobile,web_mobile,9,0,33,552.92,0,none
d9356176-875,U01653,2026-01-02 10:03:00,40071.78,education,Jaipur,Jaipur,mobile_app,mobile_app,10,0,990,1772.62,1,amount_anomaly
dec3979a-1a5,U00791,2026-01-02 10:19:00,3928.04,healthcare,Kolkata,Kolkata,mobile_app,mobile_app,10,0,1202,3724.86,0,none
f3c95f49-04e,U00824,2026-01-02 10:55:00,3349.91,utilities,Kolkata,Kolkata,pos_terminal,pos_terminal,10,1,900,2556.17,0,none
9cb462fc-3f5,U00774,2026-01-02 11:02:00,4630.11,education,Mumbai,Mumbai,mobile_app,mobile_app,11,0,1145,3922.24,0,none
177225ab-016,U00291,2026-01-02 11:13:00,1312.03,entertainment,Bangalore,Bangalore,web_desktop,web_desktop,11,0,1110,1487.93,0,none
4d9d0bc8-9ca,U01975,2026-01-02 11:30:00,697.41,gaming,Jaipur,Jaipur,mobile_app,mobile_app,11,0,1745,781.14,0,none
4e9e969d-289,U00064,2026-01-02 11:40:00,1464.18,entertainment,Chennai,Chennai,web_desktop,web_desktop,11,0,1213,2053.83,0,none
85e8057b-67c,U00395,2026-01-02 11:40:00,1583.27,electronics,Kolkata,Kolkata,pos_terminal,pos_terminal,11,2,1826,1826.41,0,none
52afff67-ece,U00059,2026-01-02 11:40:00,516.25,healthcare,Lucknow,Lucknow,mobile_app,mobile_app,11,0,1674,783.81,0,none
d827a1ab-d01,U01052,2026-01-02 11:44:00,535.28,education,Ahmedabad,Ahmedabad,mobile_app,mobile_app,11,0,545,780.24,0,none
c9664c5a-27a,U00201,2026-01-02 11:48:00,4301.69,gaming,Lucknow,Lucknow,web_desktop,web_desktop,11,0,268,3806.18,0,none
424fb6f5-b0f,U00783,2026-01-02 11:49:00,538.29,healthcare,Ahmedabad,Ahmedabad,web_mobile,web_mobile,11,0,276,487.45,0,none
b91f9024-3f2,U00038,2026-01-02 12:03:00,1286.58,education,Pune,Pune,mobile_app,mobile_app,12,1,108,1587.88,0,none
967bfbc9-7b9,U01657,2026-01-02 12:04:00,2808.26,education,Ahmedabad,Ahmedabad,pos_terminal,pos_terminal,12,1,1623,2343.04,0,none
51f470e6-71a,U01016,2026-01-02 12:14:00,2748.58,entertainment,Chennai,Chennai,web_desktop,web_desktop,12,1,1907,1923.55,0,none
40b82204-158,U00259,2026-01-02 12:14:00,5875.78,grocery,Hyderabad,Ahmedabad,mobile_app,mobile_app,12,0,1949,4833.86,0,none
0ea863a6-fdc,U00977,2026-01-02 12:18:00,1619.92,entertainment,Delhi,Delhi,web_mobile,web_mobile,12,1,374,1389.27,0,none
e8f0ae5e-1a0,U00579,2026-01-02 12:21:00,1927.57,fashion,Bangalore,Kolkata,web_mobile,web_mobile,12,0,1033,1660.88,0,none
9b330f9a-138,U01024,2026-01-02 12:29:00,560.68,utilities,Delhi,Delhi,web_mobile,web_mobile,12,0,1125,607.03,0,none
0c16950a-aef,U01790,2026-01-02 12:42:00,135.03,utilities,Kolkata,Kolkata,pos_terminal,pos_terminal,12,0,1538,144.6,0,none
529a1490-3d1,U00630,2026-01-02 12:43:00,2339.12,utilities,Kolkata,Kolkata,web_mobile,web_mobile,12,1,847,2073.35,0,none
82b6dc50-01e,U01249,2026-01-02 12:44:00,1414.98,education,Mumbai,Mumbai,web_mobile,web_mobile,12,0,450,1163.68,0,none
58514718-988,U00311,2026-01-02 12:55:00,877.38,travel,Delhi,Delhi,web_desktop,web_desktop,12,0,1570,695.2,0,none
26d58cc5-208,U01466,2026-01-02 13:05:00,2935.67,utilities,Mumbai,Mumbai,web_mobile,web_mobile,13,0,1713,2136.26,0,none
b35be6a3-e86,U01815,2026-01-02 13:06:00,2071.64,gaming,Ahmedabad,Ahmedabad,web_desktop,web_desktop,13,0,174,1379.61,0,none
aa3a87ff-3b6,U00252,2026-01-02 13:12:00,107.95,travel,Pune,Pune,web_mobile,web_mobile,13,0,23,85.19,0,none
630c4abc-6aa,U01116,2026-01-02 13:21:00,510.57,fashion,Delhi,Delhi,pos_terminal,pos_terminal,13,0,178,658.26,0,none
4c9b8a56-f4f,U01452,2026-01-02 13:26:00,2067.86,travel,Jaipur,Jaipur,mobile_app,mobile_app,13,2,715,2157.8,0,none
5a3fb59c-d91,U01996,2026-01-02 13:42:00,491.28,education,Hyderabad,Hyderabad,mobile_app,mobile_app,13,0,1926,560.9,0,none
b1dcd0f3-b56,U01101,2026-01-02 13:42:00,1821.36,healthcare,Jaipur,Jaipur,web_desktop,web_desktop,13,1,1426,1633.07,0,none
064e3329-634,U01180,2026-01-02 13:51:00,1510.12,fashion,Jaipur,Jaipur,pos_terminal,pos_terminal,13,0,1923,1862.22,0,none
3f45eca9-509,U00557,2026-01-02 13:51:00,1288.74,food_delivery,Bangalore,Bangalore,pos_terminal,pos_terminal,13,1,1184,1536.13,0,none
3c22f837-a63,U00357,2026-01-02 13:56:00,1523.09,education,Mumbai,Mumbai,pos_terminal,pos_terminal,13,13,1774,951.62,1,velocity
3db86946-95b,U00720,2026-01-02 14:01:00,1048.8,grocery,Hyderabad,Hyderabad,pos_terminal,pos_terminal,14,0,438,914.8,0,none
261a8bdc-ae5,U00411,2026-01-02 14:12:00,1346.51,entertainment,Jaipur,Jaipur,mobile_app,mobile_app,14,1,772,1082.84,0,none
a0813a0e-b4e,U01067,2026-01-02 14:13:00,3964.47,utilities,Bangalore,Bangalore,web_mobile,web_mobile,14,1,1882,4520.26,0,none
aea80969-c1a,U01274,2026-01-02 14:22:00,2106.76,gaming,Pune,Pune,mobile_app,mobile_app,14,0,1738,2035.83,0,none
205c7baf-670,U01712,2026-01-02 14:24:00,1236.9,food_delivery,Bangalore,Bangalore,pos_terminal,pos_terminal,14,0,1519,728.38,0,none
bcf761c6-6ef,U00938,2026-01-02 14:32:00,2300.78,healthcare,Hyderabad,Hyderabad,web_desktop,web_desktop,14,0,1327,1338.09,0,none
9d080150-6a5,U01063,2026-01-02 14:32:00,7092.16,travel,Kolkata,Kolkata,web_mobile,web_mobile,14,1,1106,4829.76,0,none
2c4fe958-f53,U00885,2026-01-02 14:34:00,1531.56,grocery,Hyderabad,Hyderabad,pos_terminal,mobile_app,14,0,1576,2071.41,0,none
242cb47c-648,U01711,2026-01-02 14:46:00,3759.73,gaming,Ahmedabad,Ahmedabad,mobile_app,mobile_app,14,0,440,3699.6,0,none
bc7688b2-eb0,U01987,2026-01-02 14:48:00,875.61,utilities,Bangalore,Bangalore,web_mobile,web_mobile,14,0,1522,674.78,0,none
c8a67ab3-90b,U00280,2026-01-02 15:15:00,2191.66,food_delivery,Hyderabad,Hyderabad,mobile_app,mobile_app,15,0,973,1780.65,0,none
492868b0-82f,U00364,2026-01-02 15:17:00,352.29,education,Kolkata,Kolkata,mobile_app,mobile_app,15,1,147,577.05,0,none
cb82ab5f-f9c,U00157,2026-01-02 15:38:00,602.36,healthcare,Mumbai,Mumbai,web_mobile,web_mobile,15,0,1924,510.72,0,none
ee98ee5b-b12,U00106,2026-01-02 15:40:00,4081.88,entertainment,Bangalore,Bangalore,mobile_app,mobile_app,15,0,1363,3240.95,0,none
ed71bd32-7b7,U01145,2026-01-02 15:41:00,385.91,fashion,Pune,Pune,web_desktop,web_desktop,15,0,1713,613.98,0,none
5e92f1f1-c1a,U01131,2026-01-02 15:46:00,331.04,food_delivery,Hyderabad,Hyderabad,pos_terminal,pos_terminal,15,1,1661,592.13,0,none
d35ad823-588,U00542,2026-01-02 15:51:00,522.31,healthcare,Hyderabad,Hyderabad,web_mobile,web_mobile,15,0,1202,1172.42,0,none
3c4ca6a6-4a8,U01497,2026-01-02 16:05:00,699.21,education,Lucknow,Lucknow,pos_terminal,pos_terminal,16,0,464,810.06,0,none
2869f899-7a9,U01589,2026-01-02 16:22:00,1378.87,grocery,Delhi,Delhi,pos_terminal,pos_terminal,16,0,284,1342.43,0,none
2e56fa56-5cc,U01649,2026-01-02 16:29:00,1824.44,grocery,Hyderabad,Hyderabad,pos_terminal,pos_terminal,16,0,1206,2661.79,0,none
3c18e64f-611,U01205,2026-01-02 16:31:00,1807.96,education,Hyderabad,Hyderabad,web_desktop,web_desktop,16,0,238,1493.88,0,none
4c1c1637-38e,U01142,2026-01-02 16:31:00,600.18,gaming,Ahmedabad,Ahmedabad,mobile_app,web_mobile,16,0,1128,1697.57,0,none
be5710bc-2fc,U00502,2026-01-02 16:36:00,636.76,education,Jaipur,Jaipur,pos_terminal,pos_terminal,16,0,128,1068.55,0,none
43d8cab4-d83,U00194,2026-01-02 16:38:00,1179.39,electronics,Kolkata,Kolkata,pos_terminal,pos_terminal,16,0,1473,1382.48,0,none
2e31dae7-415,U01833,2026-01-02 16:39:00,771.83,entertainment,Jaipur,Jaipur,mobile_app,mobile_app,16,0,41,991.94,0,none
b9473d85-72b,U01176,2026-01-02 16:54:00,531.22,travel,Kolkata,Kolkata,web_desktop,web_desktop,16,0,583,838.01,0,none
3676285b-9c4,U01229,2026-01-02 17:00:00,2123.87,entertainment,Delhi,Delhi,web_mobile,web_mobile,17,0,1089,2268.9,0,none
63394b39-fb1,U01349,2026-01-02 17:02:00,671.39,entertainment,Mumbai,Mumbai,pos_terminal,pos_terminal,17,0,1361,1438.14,0,none
157a2515-ead,U00656,2026-01-02 17:09:00,2125.03,fashion,Chennai,Chennai,web_desktop,web_desktop,17,0,934,1703.26,0,none
413e5b1f-7d6,U00987,2026-01-02 17:18:00,1521.83,education,Delhi,Delhi,web_mobile,web_mobile,17,1,210,1153.99,0,none
f703a072-c29,U00144,2026-01-02 17:40:00,4162.2,entertainment,Hyderabad,Hyderabad,web_mobile,web_mobile,17,0,1965,2597.08,0,none
7a01027c-20b,U01083,2026-01-02 17:50:00,1181.33,grocery,Ahmedabad,Ahmedabad,web_mobile,web_mobile,17,0,728,754.3,0,none
c556ce51-54a,U00328,2026-01-02 17:53:00,543.54,food_delivery,Delhi,Delhi,web_desktop,web_desktop,17,0,1989,712.11,0,none
e80f7dcf-7c9,U00255,2026-01-02 18:00:00,459.5,food_delivery,Ahmedabad,Ahmedabad,web_mobile,web_mobile,18,0,1428,416.19,0,none
c75a0674-762,U01218,2026-01-02 18:02:00,1469.69,utilities,Bangalore,Bangalore,web_mobile,web_mobile,18,2,150,1613.74,0,none
ff0e15a3-7f4,U00687,2026-01-02 18:04:00,1244.81,gaming,Lucknow,Lucknow,web_desktop,web_desktop,18,1,351,1738.86,0,none
fb5f520c-576,U01783,2026-01-02 18:14:00,583.86,travel,Ahmedabad,Ahmedabad,web_desktop,web_desktop,18,0,971,1318.6,0,none
b2fb38e5-2bf,U01279,2026-01-02 18:19:00,1773.97,electronics,Ahmedabad,Ahmedabad,web_mobile,web_mobile,18,0,863,1446.99,0,none
737badca-20e,U00312,2026-01-02 18:27:00,1096.39,education,Delhi,Delhi,web_desktop,web_desktop,18,0,247,1981.4,0,none
2ab29ea2-07b,U00489,2026-01-02 18:33:00,3341.66,food_delivery,Ahmedabad,Ahmedabad,web_desktop,web_desktop,18,0,1958,2566.79,0,none
824b986f-322,U00744,2026-01-02 18:41:00,300.25,travel,Lucknow,Lucknow,mobile_app,mobile_app,18,1,1693,754.87,0,none
f7ace980-2ef,U01259,2026-01-02 18:43:00,783.7,healthcare,Mumbai,Mumbai,web_desktop,web_desktop,18,0,1001,740.18,0,none
f6957aee-db5,U01286,2026-01-02 18:43:00,1598.94,fashion,Jaipur,Jaipur,pos_terminal,pos_terminal,18,0,554,1777.22,0,none
e95e206e-2e1,U01399,2026-01-02 18:46:00,788.17,grocery,Mumbai,Mumbai,pos_terminal,pos_terminal,18,0,1505,808.87,0,none
cbad1c74-750,U00108,2026-01-02 19:13:00,1320.49,fashion,Bangalore,Bangalore,mobile_app,web_mobile,19,0,1407,1299.85,0,none
f96bb9b7-036,U01523,2026-01-02 19:15:00,3898.36,grocery,Chennai,Chennai,web_mobile,web_mobile,19,0,1725,3358.3,0,none
c7deb765-c66,U00610,2026-01-02 19:21:00,6426.65,fashion,Bangalore,Bangalore,pos_terminal,pos_terminal,19,0,1177,4717.52,0,none
05c6005b-218,U00260,2026-01-02 19:23:00,2171.75,food_delivery,Delhi,Delhi,mobile_app,web_desktop,19,1,806,1765.22,0,none
844662ba-495,U01739,2026-01-02 19:31:00,1212.6,food_delivery,Pune,Pune,web_desktop,web_desktop,19,0,1804,2461.91,0,none
5e2e5e7a-60c,U00326,2026-01-02 19:33:00,662.69,entertainment,Hyderabad,Hyderabad,mobile_app,mobile_app,19,0,1469,583.07,0,none
e84776da-512,U00573,2026-01-02 19:37:00,1449.28,travel,Hyderabad,Chennai,mobile_app,mobile_app,19,0,293,1778.92,0,none
